;RowNum,LocalDate,LocalTime,{[MW]AIT_BR_001_ACT},{[MW]AIT_DS_001_ACT},{[MW]CT_BR_001_ACT},{[MW]CT_BR_002_ACT},{[MW]CT_BR_003_ACT},{[MW]CT_PR_001_ACT},{[MW]CT_DS_001_ACT},{[MW]CT_DS_002_ACT},{[MW]CT_DS_003_ACT},{[MW]CT_DS_004_ACT},{[MW]CT_DS_005_ACT},{[MW]CT_DS_006_ACT},{[MW]FIT_BR_001_ACT},{[MW]FIT_BR_002_ACT},{[MW]FIT_BR_003_ACT},{[MW]FIT_DS_001_ACT},{[MW]FIT_DS_003_ACT},{[MW]FIT_DS_004_ACT},{[MW]FIT_DS_005_ACT},{[MW]FIT_DS_006_ACT},{[MW]FIT_DS_007_ACT},{[MW]FIT_PR_001_ACT},{[MW]PT_BR_001_ACT},{[MW]PIT_BR_002_ACT},{[MW]PT_DS_001_ACT},{[MW]PIT_DS_002_ACT},{[MW]PT_DS_003_ACT},{[MW]PT_DS_004_ACT},{[MW]PT_DS_005_ACT},{[MW]PIT_DS_006_ACT},{[MW]PT_DS_007_ACT},{[MW]PT_DS_008_ACT},{[MW]TT_BR_001_ACT},{[MW]TT_DS_001_ACT},{[MW]TT_DS_002_ACT},{[MW]PMP_BR_002_ACT},{[MW]PMP_DS_002_ACT},{[MW]PMP_DS_004_ACT},{[MW]OARO1_Recovery},{[MW]OARO1_DrawDP},{[MW]OARO1_FeedDP},{[MW]OARO1_TMPRESS},{[MW]OARO2_Recovery},{[MW]OARO2_DrawDP},{[MW]OARO2_FeedDP},{[MW]OARO2_TMPRESS},{[MW]RO_Recovery},{[MW]RO_DP},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,11/25/2016,13:33:34,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.01,-25.09,-25.07,-0.12,0.08,25.42,26.77,24.91,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.00,-0.02,-25.07,510.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,11/25/2016,13:33:35,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.77,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.00,-0.02,-25.07,120.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,11/25/2016,13:33:36,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.07,-0.11,0.08,25.42,26.78,24.91,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-98.86,0.00,-0.02,-25.07,270.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,11/25/2016,13:33:37,8.24,173.97,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.11,0.08,25.42,26.78,24.91,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-98.86,0.01,-0.02,-25.08,460.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,11/25/2016,13:33:38,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.01,-25.09,-25.07,-0.12,0.08,25.42,26.78,24.90,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.12,-98.86,0.01,-0.02,-25.08,180.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,11/25/2016,13:33:39,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.01,-25.09,-25.07,-0.12,0.08,25.40,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.12,-98.86,0.01,-0.02,-25.08,20.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,11/25/2016,13:33:40,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.07,-0.12,0.08,25.40,26.78,24.91,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,-20.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,11/25/2016,13:33:41,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.04,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.78,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,1180.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,11/25/2016,13:33:42,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.07,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.01,-25.08,-25.07,-0.12,0.08,25.42,26.78,24.90,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.12,-98.86,0.01,-0.01,-25.08,1840.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,11/25/2016,13:33:43,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.06,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.13,0.08,25.42,26.78,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.13,-98.86,0.01,-0.02,-25.08,1580.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,11/25/2016,13:33:44,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.01,-25.09,-25.07,-0.12,0.08,25.42,26.78,24.90,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.12,-98.86,0.01,-0.02,-25.08,670.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,11/25/2016,13:33:45,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.07,-0.12,0.07,25.42,26.78,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,740.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,11/25/2016,13:33:46,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.07,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.78,24.91,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.12,-98.86,0.02,-0.02,-25.08,2010.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,11/25/2016,13:33:47,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.11,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.00,-0.02,-25.07,2900.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,11/25/2016,13:33:48,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.06,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,1550.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,11/25/2016,13:33:49,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.78,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,660.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,11/25/2016,13:33:50,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.11,0.08,25.42,26.78,24.90,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-98.86,0.00,-0.02,-25.07,160.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,11/25/2016,13:33:51,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.78,24.91,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,50.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,11/25/2016,13:33:52,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.11,0.08,25.42,26.79,24.91,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-98.86,0.00,-0.02,-25.07,-20.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,11/25/2016,13:33:53,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.25,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.12,-82.29,0.01,-0.02,-25.08,-30.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,11/25/2016,13:33:54,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.25,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.79,24.91,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,-40.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,11/25/2016,13:33:55,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.08,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.01,-25.08,-40.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,11/25/2016,13:33:57,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.01,-25.08,-25.07,-0.11,0.08,25.42,26.79,24.91,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-98.86,0.01,-0.01,-25.08,-40.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,11/25/2016,13:33:58,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.00,-0.02,-25.07,570.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,11/25/2016,13:33:59,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.06,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.09,-25.07,-0.13,0.08,25.42,26.79,24.91,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.13,-98.86,0.00,-0.02,-25.07,1580.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,11/25/2016,13:34:00,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.80,24.91,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,440.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,11/25/2016,13:34:01,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,-0.00,-0.00,-25.08,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.00,-0.01,-25.07,170.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,11/25/2016,13:34:02,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.06,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.07,-0.13,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.21,0.00,0.13,-98.86,0.01,-0.02,-25.08,-1400.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,11/25/2016,13:34:03,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.03,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.01,-0.00,-25.09,-25.07,-0.12,0.08,25.43,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,-650.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,11/25/2016,13:34:04,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.08,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.12,-98.86,0.00,-0.01,-25.07,-220.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,11/25/2016,13:34:05,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.00,-0.02,-25.08,-120.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,11/25/2016,13:34:06,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.00,-0.02,-25.07,-70.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,11/25/2016,13:34:07,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.04,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.43,26.79,24.91,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.00,-0.02,-25.07,1140.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,11/25/2016,13:34:08,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.07,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.79,24.90,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.01,-0.02,-25.08,2060.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,11/25/2016,13:34:09,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.04,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.12,0.08,25.42,26.79,24.91,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.12,-98.86,0.00,-0.02,-25.07,1040.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,11/25/2016,13:34:10,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.11,0.08,25.42,26.79,24.92,-25.06,-25.06,-25.06,1.#T,-0.20,0.00,0.11,-98.86,0.00,-0.02,-25.08,280.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,11/25/2016,13:34:11,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.25,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.11,0.08,25.42,26.80,24.90,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-98.86,0.01,-0.02,-25.08,50.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,11/25/2016,13:34:12,8.24,174.19,-127.96,4.88,-0.23,-1.24,12.21,18.54,-0.08,5.15,0.00,0.50,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-25.06,-25.06,0.00,-0.00,-25.09,-25.07,-0.11,0.08,25.42,26.80,24.90,-25.06,-25.06,-25.06,1.#T,-0.19,0.00,0.11,-98.86,0.00,-0.02,-25.07,0.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
